,MER,TOWNSHIP,RANGE,SECTION,XALB,YALB,LATITUDE,LONGITUDE,MTRS,MTR,Shape__Are,Shape__Len,GlobalID,Field1,Unique_Cro,township_r,township_1,township_2,Reporting_,Crop_Harve,Fields__n_,Commodity_,TotalN_Fer,TotalN_Fol,TotalN_Org,TotalN_Wat,TotalNAppl,N_Removed_,A_R_lbs_N_,A_R_lbs_N1,AoY_lbsN_l,TR_fixed,TR,ARRATIO,Crop_Year,Shape_Leng,Shape_Area,mean_Nitra,Point_Coun,geometry,geometric_centroids,closest_cafo_id,distance_to_cafo,number_of_cafos
527,M,30S,28E,18,89737.35032,-299344.78484,35.31857,-119.01213,M 30S 28E 18,M30S  28E,4011524.15234,8011.89182782,{86f1ad2d-bb0e-457b-89e9-c7c22f49df54},0,Alfalfa Hay,M30 S 28 E,0.0,0.0,Bearing,2023,5,187.0,0.0,0.0,0.0,1870.0,1870.0,91394.1,-89524.1,0.0205,0.0006,M30 S 28 E,M30S  28E,0.0205,0,8011.89182782,4011524.15141,2.684,5,"POLYGON ((863378.9708878121 3916413.8437553407, 863441.9864177329 3914799.962676269, 861789.897003787 3914734.145660866, 861725.6340831541 3916347.90194499, 863378.9708878121 3916413.8437553407))",POINT (862584.1244827181 3915574.065507783),,,
528,M,28S,25E,14,67831.00653,-280120.6443,35.49346,-119.2516,M 28S 25E 14,M28S  25E,3910321.79297,7934.50263095,{292d403f-8994-4504-a29b-43797b84fd42},0,Alfalfa Hay,M28 S 25 E,0.0,0.0,Bearing,2023,7,576.36,4212.6,17.0,0.0,6445.0208,10674.6208,234961.0235,-224286.4027,0.0454,0.0014,M28 S 25 E,M28S  25E,0.0454,0,7934.50263095,3910321.79312,8.35882352941,17,"POLYGON ((840834.2852255967 3934951.536616292, 840895.9895242953 3933342.5931392917, 840154.0571063329 3933323.9957263325, 839284.0101768528 3933290.810385515, 839266.5713203272 3933902.4189198385, 839265.3487233571 3934017.1733499905, 839231.9602861325 3934923.907396318, 840093.2713017807 3934928.2363817734, 840834.2852255967 3934951.536616292))",POINT (840060.4946365135 3934124.941450986),,,
529,M,30S,27E,19,80045.41595,-301028.89728,35.30427,-119.11899,M 30S 27E 19,M30S  27E,4009323.81641,8013.36160383,{4d127716-e018-4210-9bcf-c53945e5d5d4},0,Alfalfa Hay,M30 S 27 E,0.0,0.0,Bearing,2023,1,38.49,0.0,0.0,0.0,230.94,230.94,19183.416,-18952.476,0.012,0.0004,M30 S 27 E,M30S  27E,0.012,0,8013.36160383,4009323.81707,1.19166666667,6,"POLYGON ((852066.5105199547 3914385.0764980265, 852165.3627146949 3914387.063724795, 852261.0987207661 3914390.8656209386, 853718.0813081819 3914433.0637779683, 853790.3821578268 3912830.9969045953, 852324.2854408163 3912776.7275997293, 852127.0040638959 3912766.7944866237, 852096.9172474025 3913580.0869062194, 852066.5105199547 3914385.0764980265))",POINT (852924.4043713086 3913603.5230525755),SAN JOAQUIN VALLEY | KERN COUNTY,6093.740942695854,47.0
530,M,29S,23E,15,46134.44927,-289917.17131,35.40655,-119.49156,M 29S 23E 15,M29S  23E,3862236.19922,7867.17936317,{aee688f1-9451-4ac2-a458-0d309a5c3d7f},0,Alfalfa Hay,M29 S 23 E,0.0,0.0,Bearing,2023,3,194.87,0.0,0.0,0.0,494.74,494.74,104902.609,-104407.869,0.0047,0.0001,M29 S 23 E,M29S  23E,0.0047,0,7867.17936317,3862236.18306,0.1,1,"POLYGON ((818472.8910021601 3922847.0409534536, 817850.5318535028 3922823.9977257443, 817850.3655070837 3922980.375098057, 817844.4326769923 3923178.9963783906, 817837.3381047489 3923443.7223437005, 817830.9953033463 3923737.823690175, 817824.0675151171 3924065.194267668, 817815.7436992351 3924397.524919364, 818691.1923231191 3924477.281315842, 819011.8383791137 3924506.049122426, 819247.8660654746 3924528.6683805087, 819395.6815651802 3924542.409392529, 819428.1618796356 3923456.452466345, 819439.5628900076 3923072.446983641, 819441.7197777892 3923012.6521920017, 819447.301437008 3922891.4431632594, 819336.4502952874 3922884.4766742527, 819058.5412165395 3922873.101740346, 818809.8946883567 3922862.2623121687, 818472.8910021601 3922847.0409534536))",POINT (818633.8160956645 3923662.1161446106),,,
531,M,29S,27E,13,88019.64218,-289673.57679,35.40581,-119.02995,M 29S 27E 13,M29S  27E,3986759.63672,7981.34805845,{de24618b-0771-4cfd-b835-66b9f9129a7b},0,Alfalfa Hay,M29 S 27 E,0.0,0.0,Bearing,2023,2,37.67,0.0,0.0,0.0,736.7875,736.7875,25371.81829,-24635.03079,0.029,0.0009,M29 S 27 E,M29S  27E,0.029,0,7981.34805845,3986759.63695,1.07333333333,3,"POLYGON ((861380.9160234095 3925223.724515124, 861413.344999302 3924394.9138779915, 859801.1365846039 3924339.830406457, 859763.3858147385 3925271.5930816573, 859729.5706707658 3925966.1426313506, 859821.4552616796 3925975.242777331, 860433.6443226837 3926002.1610838594, 860540.3417727442 3926006.889543057, 860937.2942793125 3926024.5106483325, 861346.5612227599 3926039.620927514, 861380.9160234095 3925223.724515124))",POINT (860574.913591126 3925187.371703527),,,
532,M,28S,22E,6,32143.54865,-277109.04777,35.52244,-119.64522,M 28S 22E 06,M28S  22E,4134846.75,8138.79312691,{941b35f0-2fca-4a82-bcda-2d4969a0f9d6},0,Fallow - Irrigated Acres Enrolled,M28 S 22 E,0.0,0.0,Not Analyzed,2023,1,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M28 S 22 E,M28S  22E,0.0,0,8138.79312691,4134846.7555,0.0,4,"POLYGON ((803445.7625502744 3935179.5005431925, 803395.6383092157 3936869.058526646, 805010.0160383454 3936932.357030879, 805067.0066625553 3935240.1752772247, 803727.8303160886 3935192.1712963777, 803445.7625502744 3935179.5005431925))",POINT (804229.9481932165 3936055.224309498),,,
533,M,32S,27E,36,88347.80571,-323401.11201,35.10209,-119.03014,M 32S 27E 36,M32S  27E,3903687.46875,7898.95210657,{bb42ca78-3f8b-4f30-8003-197165e64a8f},0,Alfalfa Hay,M32 S 27 E,0.0,0.0,Bearing,2023,2,133.0,0.0,0.0,0.0,140.0,140.0,87220.0,-87080.0,0.0016,0,M32 S 27 E,M32S  27E,0.0016,0,7898.95210657,3903687.46322,1.2,1,"POLYGON ((862029.4034087702 3890674.5374205466, 861142.0976042477 3890638.3387134946, 861130.4675088116 3890854.5363063426, 861123.1720495713 3891053.9429355394, 861065.0938718235 3892273.8439370575, 862673.6843720742 3892311.9709979915, 862744.6710433272 3890859.344482672, 862747.7502796161 3890704.3129119235, 862029.4034087702 3890674.5374205466))",POINT (861905.9225648164 3891481.8196482086),,,
534,M,32S,29E,3,104568.99435,-315289.39036,35.1735,-118.851,M 32S 29E 03,M32S  29E,3906611.20703,7906.8989274,{c02231ec-3e1a-406a-b578-effe24cb2c91},0,Alfalfa Hay,M32 S 29 E,0.0,0.0,Bearing,2023,8,620.0,0.0,0.0,0.0,961.2,961.2,309008.0,-308046.8,0.0031,0.0001,M32 S 29 E,M32S  29E,0.0031,0,7906.8989274,3906611.21309,0.476666666667,3,"POLYGON ((878697.5026479764 3900905.024492729, 878777.1576703654 3899302.377676688, 877139.6524161125 3899245.0593412644, 877058.5014874262 3900823.7411392955, 878697.5026479764 3900905.024492729))",POINT (877920.2395315942 3900069.355839266),,,
535,M,27S,24E,12,59715.52731,-268889.71097,35.59511,-119.34028,M 27S 24E 12,M27S  24E,3964327.1875,7971.90030093,{98929506-1da8-4670-82aa-4693ae6adba9},0,Alfalfa Hay,M27 S 24 E,0.0,0.0,Bearing,2023,5,121.0,0.0,0.0,0.0,428.8,428.8,63913.57,-63484.77,0.0067,0.0002,M27 S 24 E,M27S  24E,0.0067,0,7971.90030093,3964327.19063,5.473,10,"POLYGON ((832424.8695457655 3944383.147620566, 832426.257554186 3944329.581539636, 830812.4328626263 3944270.1930091507, 830786.5182600351 3945089.776285105, 830753.6600707665 3945883.387736975, 832383.0829892263 3945950.552697876, 832391.5839806658 3945529.1970700184, 832403.200453019 3945171.1732445257, 832414.2789631826 3944745.956698589, 832419.1279344005 3944568.55502547, 832424.8695457655 3944383.147620566))",POINT (831594.8724339894 3945109.6761025647),,,
536,M,28S,22E,20,33768.91584,-281983.18847,35.4785,-119.62749,M 28S 22E 20,M28S  22E,3957599.61719,7969.9875173,{cd702e05-bf4f-49d7-b2c0-9ef0623cfbc6},0,Fallow - Irrigated Acres Enrolled,M28 S 22 E,0.0,0.0,Not Analyzed,2023,1,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M28 S 22 E,M28S  22E,0.0,0,7969.9875173,3957599.62093,0.0,8,"POLYGON ((806841.1869957333 3930516.303000303, 806845.9023417626 3930433.653392397, 806172.4186785466 3930423.9718842464, 805227.8391883599 3930404.337677889, 805176.025325455 3932016.1415517204, 806116.2043455774 3932053.844239861, 806772.1517262273 3932091.0070446627, 806799.050474911 3931478.4643129897, 806806.7978723351 3931309.0516687017, 806819.2789033435 3931038.6760688284, 806841.1869957333 3930516.303000303))",POINT (806009.1366659374 3931233.7720442377),,,
537,M,29S,27E,15,84793.31204,-289694.64541,35.40591,-119.06551,M 29S 27E 15,M29S  27E,3959705.01953,7964.65402854,{5b09962c-7e8a-4b43-bc06-fbe45bcde1b3},0,Alfalfa Hay,M29 S 27 E,0.0,0.0,Bearing,2023,2,37.67,0.0,0.0,0.0,736.7875,736.7875,25371.81829,-24635.03079,0.029,0.0009,M29 S 27 E,M29S  27E,0.029,0,7964.65402854,3959705.01985,0.6575,4,"POLYGON ((858153.192142726 3925106.0461209514, 858185.3682911758 3924284.0369041306, 858151.7263875422 3924285.2496313606, 858016.2928341266 3924281.034342699, 857730.1182783333 3924273.9270654144, 856569.2444570751 3924237.2587158456, 856496.1219176794 3925856.1268225242, 858121.7203001126 3925911.0610264917, 858123.3886774258 3925853.736979736, 858153.192142726 3925106.0461209514))",POINT (857343.4297195827 3925073.769708144),,,
538,M,30S,28E,33,93025.58051,-304147.50447,35.27501,-118.97651,M 30S 28E 33,M30S  28E,3904241.99219,7903.70359401,{39c4ff83-00fe-4e0c-99d0-a44421ab4bf7},0,Alfalfa Hay,M30 S 28 E,0.0,0.0,Bearing,2023,5,187.0,0.0,0.0,0.0,1870.0,1870.0,91394.1,-89524.1,0.0205,0.0006,M30 S 28 E,M30S  28E,0.0205,0,7903.70359401,3904241.98855,4.3,1,"POLYGON ((866860.4381291224 3910101.5820432585, 865246.1838882528 3910034.6301945974, 865177.9508804053 3911639.1999952304, 866801.3058322398 3911707.4794780044, 866860.4381291224 3910101.5820432585))",POINT (866021.5192196124 3910871.4813839556),SAN JOAQUIN VALLEY | KERN COUNTY,3300.77957345239,47.0
539,M,31S,28E,6,89793.68971,-305787.18894,35.26056,-119.01225,M 31S 28E 06,M31S  28E,3976313.62891,7975.22172548,{4fcf8868-29ae-4dd0-a296-780ac27add6f},0,Alfalfa Hay,M31 S 28 E,0.0,0.0,Bearing,2023,21,634.92,823.36,59.432,129.2,6784.3592,7796.3512,323451.632,-315655.2808,0.0241,0.0008,M31 S 28 E,M31S  28E,0.0241,0,7975.22172548,3976313.63806,3.93,2,"POLYGON ((863624.2782150802 3909970.004452671, 863687.417610357 3908349.6253014454, 862043.1609737878 3908301.461206217, 862021.0180973879 3908828.226092676, 861998.552035318 3909378.27931528, 861978.4831401515 3909899.161157907, 863624.2782150802 3909970.004452671))",POINT (862834.9448214839 3909130.331211824),SAN JOAQUIN VALLEY | KERN COUNTY,4873.822322749457,47.0
540,M,30S,27E,21,83290.23564,-301005.51807,35.3042,-119.08328,M 30S 27E 21,M30S  27E,3886980.38672,7886.4772131,{5d3bb3f8-539f-4a52-bfcd-48717cfd0224},0,Alfalfa Hay,M30 S 27 E,0.0,0.0,Bearing,2023,1,38.49,0.0,0.0,0.0,230.94,230.94,19183.416,-18952.476,0.012,0.0004,M30 S 27 E,M30S  27E,0.012,0,7886.4772131,3886980.3883,3.23333333333,3,"POLYGON ((856943.0293064078 3914553.617921994, 857015.0805461275 3912942.711043511, 855410.2446643213 3912889.320157408, 855335.2827304794 3914497.020772499, 856943.0293064078 3914553.617921994))",POINT (856176.155667883 3913720.931148005),,,
541,M,30S,27E,26,86527.3639,-302593.16955,35.28962,-119.04783,M 30S 27E 26,M30S  27E,3890471.36328,7897.7518664,{ed6dd4ef-1088-4eb0-ba37-e1f3e015cc8c},0,Alfalfa Hay,M30 S 27 E,0.0,0.0,Bearing,2023,1,38.49,0.0,0.0,0.0,230.94,230.94,19183.416,-18952.476,0.012,0.0004,M30 S 27 E,M30S  27E,0.012,0,7897.7518664,3890471.36247,2.2,1,"POLYGON ((860240.8051544095 3913061.976684397, 860302.5083458913 3911448.856575306, 860012.5819608611 3911444.080704716, 859645.3003643604 3911433.616826394, 858858.1969183234 3911412.7491024844, 858690.5597053927 3911403.5851541646, 858627.39869808 3913008.072298166, 860240.8051544095 3913061.976684397))",POINT (859466.107634272 3912232.373927936),SAN JOAQUIN VALLEY | KERN COUNTY,6152.731431399804,47.0
542,M,29S,27E,21,83200.17107,-291316.03568,35.39145,-119.08324,M 29S 27E 21,M29S  27E,3930663.18359,7924.6749857,{0688cbc6-0330-4f37-a33e-374dc66aa78a},0,Alfalfa Hay,M29 S 27 E,0.0,0.0,Bearing,2023,2,37.67,0.0,0.0,0.0,736.7875,736.7875,25371.81829,-24635.03079,0.029,0.0009,M29 S 27 E,M29S  27E,0.029,0,7924.6749857,3930663.18394,2.5825,4,"POLYGON ((856634.0387942779 3922626.8779829596, 855022.5580120968 3922571.8695872356, 854987.7410808399 3923383.902936036, 854961.6325180787 3923947.243736518, 854949.6504479253 3924186.2356672096, 855007.4676785859 3924191.501250722, 856569.2444570751 3924237.2587158456, 856633.2847322194 3922737.9201150085, 856634.0387942779 3922626.8779829596))",POINT (855794.6668264734 3923406.798444007),,,
543,M,30S,29E,19,99455.10052,-300815.9412,35.30436,-118.90535,M 30S 29E 19,M30S  29E,3957128.42578,7957.21155297,{1e64fe0c-e1cb-494a-9753-97f20c8d43b1},0,Alfalfa Hay,M30 S 29 E,0.0,0.0,Bearing,2023,1,64.0,0.0,0.0,0.0,0.0,0.0,31897.6,-31897.6,0,0,M30 S 29 E,M30S  29E,0.0,0,7957.21155297,3957128.42483,3.28333333333,6,"POLYGON ((873212.3375128096 3913626.8594227624, 871582.7072805593 3913543.372309056, 871515.8058434823 3915158.428748287, 873144.180920429 3915241.8737105145, 873212.3375128096 3913626.8594227624))",POINT (872363.7640806994 3914392.5300198207),SAN JOAQUIN VALLEY | KERN COUNTY,3174.370783269795,47.0
544,M,29S,26E,27,75145.32146,-292981.62868,35.37712,-119.17215,M 29S 26E 27,M29S  26E,3860461.28125,7854.74354319,{d68ff73d-dfbe-40ac-8b13-fc8be13d45c5},0,Alfalfa Hay,M29 S 26 E,0.0,0.0,Bearing,2023,3,115.53,4471.37,10.21,0.0,4769.69,9251.27,59280.52584,-50029.25584,0.1561,0.0049,M29 S 26 E,M29S  26E,0.1561,0,7854.74354319,3860461.27569,5.34285714286,7,"POLYGON ((848615.2386297411 3920833.207289571, 848618.9710070752 3920736.549166734, 847001.8529534037 3920673.9600479985, 846997.5310955592 3920767.2530858284, 846971.6045551286 3921327.003609038, 846943.6924621493 3922257.186533523, 848555.114165848 3922324.222840228, 848589.3623151248 3921389.3713123156, 848604.3850642866 3921113.993223894, 848615.2386297411 3920833.207289571))",POINT (847778.1897907958 3921497.2731353296),SAN JOAQUIN VALLEY | KERN COUNTY,5250.7101656298955,47.0
545,M,31S,29E,30,99580.64849,-312149.93036,35.2023,-118.90541,M 31S 29E 30,M31S  29E,4071626.9375,8071.71210861,{024e7780-253b-49ca-9e76-edf5aea1f815},0,Acala-Upland Cotton - Lint,M31 S 29 E,0.0,0.0,Bearing,2023,2,164.72,5435.76,0.0,0.0,2800.24,8236.0,18101.01491,-9865.014912,0.455,0.0315,M31 S 29 E,M31S  29E,0.455,0,8071.71210861,4071626.93641,5.06666666667,3,"POLYGON ((873697.3485901234 3902286.6107823397, 872024.3717387255 3902210.7637806516, 871962.1705009739 3903839.3827068517, 873622.3063966425 3903915.498074292, 873697.3485901234 3902286.6107823397))",POINT (872826.6659071783 3903062.024266367),SAN JOAQUIN VALLEY | KERN COUNTY,2990.860869330729,47.0
546,M,29S,27E,18,79956.10538,-289712.77753,35.40616,-119.11882,M 29S 27E 18,M29S  27E,3933441.51953,7934.03921054,{ab37e539-64b1-4aa2-a1f5-2c46ed8a5179},0,Alfalfa Hay,M29 S 27 E,0.0,0.0,Bearing,2023,2,37.67,0.0,0.0,0.0,736.7875,736.7875,25371.81829,-24635.03079,0.029,0.0009,M29 S 27 E,M29S  27E,0.029,0,7934.03921054,3933441.51965,1.19333333333,9,"POLYGON ((851717.7983334684 3924068.339049931, 851652.2138636322 3925672.514454153, 851819.2373038714 3925679.1836553505, 853040.1790762586 3925739.5814359495, 853279.1635020773 3925750.3469153685, 853341.3653172245 3924144.1698525436, 851881.781791941 3924076.0393263483, 851717.7983334684 3924068.339049931))",POINT (852497.936301115 3924909.0201176186),,,
547,M,29S,29E,13,107345.17533,-289386.66551,35.40641,-118.81695,M 29S 29E 13,M29S  29E,3903722.77734,7904.03034554,{d183dab4-8b54-4085-87b0-6ed10139d2e5},0,Almonds - Kernels,M29 S 29 E,0.0,0.0,Bearing,2023,3,145.0,26288.5,0.0,0.0,0.0,26288.5,11872.8204,14415.6796,2.2142,0.1506,M29 S 29 E,M29S  29E,2.2142,0,7741.06903329,3800233.73578,0.175833333333,12,"POLYGON ((880782.5541388353 3925299.6998493187, 879158.8678351205 3925206.2940213173, 879076.2186754438 3926783.4638933293, 880529.931784714 3926893.5940729463, 880553.0306247268 3926687.953535548, 880654.1438875485 3926423.1222409634, 880699.9042275317 3926366.902772281, 880729.4350493792 3926348.1443998613, 880782.5541388353 3925299.6998493187))",POINT (879912.8437337019 3926032.2699032),,,
548,M,30S,28E,12,97800.72559,-297610.86536,35.33339,-118.92316,M 30S 28E 12,M30S  28E,3921949.97656,7921.69847652,{3480f04c-2e85-4ae8-9ab8-b37d6b23e95f},0,Alfalfa Hay,M30 S 28 E,0.0,0.0,Bearing,2023,5,187.0,0.0,0.0,0.0,1870.0,1870.0,91394.1,-89524.1,0.0205,0.0006,M30 S 28 E,M30S  28E,0.0205,0,7921.69847652,3921949.97469,6.82923076923,13,"POLYGON ((871449.9408855469 3916777.067766505, 869836.5256196379 3916702.261207746, 869770.8677456893 3918314.8622067524, 871385.326159697 3918394.0092730713, 871449.9408855469 3916777.067766505))",POINT (870611.017705188 3917547.1685029515),SAN JOAQUIN VALLEY | KERN COUNTY,4772.014011658562,47.0
549,M,31S,30E,17,110991.31344,-308701.53182,35.2321,-118.77951,M 31S 30E 17,M31S  30E,3979497.50391,7979.54463603,{91fcbf4c-a485-484f-b0c7-406e50b76601},0,Almonds - Kernels,M31 S 30 E,0.0,0.0,Bearing,2023,8,1037.78,197252.4848,1000.0,0.0,7391.4433,205643.9281,152098.524,53545.4041,1.352,0.0919,M31 S 30 E,M31S  30E,1.352,0,7979.54463603,3979497.50482,0.1,2,"POLYGON ((884934.606807583 3907700.8688036883, 885017.4228738679 3906085.7698045317, 883376.5325489365 3906002.246915273, 883299.3431173242 3907622.9600935765, 884934.606807583 3907700.8688036883))",POINT (884156.5511142308 3906852.4544896297),,,
550,M,30S,29E,7,99421.89225,-297580.69514,35.3335,-118.90531,M 30S 29E 07,M30S  29E,3979020.16797,7979.13022169,{f9115b8b-bfc5-4746-89b3-caa9c4b8fd67},0,Alfalfa Hay,M30 S 29 E,0.0,0.0,Bearing,2023,1,64.0,0.0,0.0,0.0,0.0,0.0,31897.6,-31897.6,0,0,M30 S 29 E,M30S  29E,0.0,0,7979.13022169,3979020.16814,11.1564705882,17,"POLYGON ((871449.9408855469 3916777.067766505, 871385.326159697 3918394.0092730713, 873016.2239306115 3918475.700705978, 873084.6925675175 3916854.158286663, 871449.9408855469 3916777.067766505))",POINT (872234.4598765161 3917624.9512742707),SAN JOAQUIN VALLEY | KERN COUNTY,5433.924832364115,47.0
551,M,29S,27E,28,83214.45755,-292925.00386,35.37696,-119.08325,M 29S 27E 28,M29S  27E,3902336.11719,7895.7944627,{9fd91c73-4644-4e32-abe4-2ac89406802d},0,Alfalfa Hay,M29 S 27 E,0.0,0.0,Bearing,2023,2,37.67,0.0,0.0,0.0,736.7875,736.7875,25371.81829,-24635.03079,0.029,0.0009,M29 S 27 E,M29S  27E,0.029,0,7895.7944627,3902336.1144,1.04,3,"POLYGON ((856634.0387942779 3922626.8779829596, 856641.6871724329 3922511.259708187, 856668.0854906432 3921833.099709912, 856675.5589076323 3921706.905793004, 856697.8950393863 3921162.5411666925, 856703.0649391782 3921036.5934138605, 855075.0434085156 3920968.0733560184, 855070.2453180671 3921096.251541751, 855049.7746203729 3921642.7893874673, 855022.5580120968 3922571.8695872356, 856634.0387942779 3922626.8779829596))",POINT (855857.3142036393 3921799.4727605227),,,
552,M,30S,27E,22,84899.33295,-300998.972,35.30412,-119.06557,M 30S 27E 22,M30S  27E,3905367.80859,7901.23263506,{3a8d4856-d0ad-4102-94a6-13f0771fffca},0,Alfalfa Hay,M30 S 27 E,0.0,0.0,Bearing,2023,1,38.49,0.0,0.0,0.0,230.94,230.94,19183.416,-18952.476,0.012,0.0004,M30 S 27 E,M30S  27E,0.012,0,7901.23263506,3905367.81156,2.954,5,"POLYGON ((858627.39869808 3913008.072298166, 857015.0805461275 3912942.711043511, 856943.0293064078 3914553.617921994, 858124.4342014549 3914596.3994089616, 858563.122794233 3914608.2261353033, 858627.39869808 3913008.072298166))",POINT (857786.2909192404 3913779.471624034),,,
553,M,30S,26E,31,70360.74983,-304335.4476,35.27526,-119.22588,M 30S 26E 31,M30S  26E,3968494.50781,7978.86505639,{d06dfc52-ad10-4d8c-bef1-1359b6409ba8},0,Alfalfa Hay,M30 S 26 E,0.0,0.0,Bearing,2023,5,184.0,0.0,0.0,0.0,920.0,920.0,91705.6,-90785.6,0.01,0.0003,M30 S 26 E,M30S  26E,0.01,0,7978.86505639,3968494.51498,0.1,1,"POLYGON ((844125.4902752773 3910843.3325422048, 844133.3158295796 3910195.258852259, 844165.6508110339 3909228.496006879, 842533.9918095376 3909165.777844975, 842481.4552233124 3910785.1023650994, 844125.4902752773 3910843.3325422048))",POINT (843324.137327038 3910006.4599085534),,,
554,M,30S,26E,9,73573.20479,-297844.05383,35.33346,-119.18992,M 30S 26E 09,M30S  26E,3942942.57812,7942.45126205,{5fae5b59-11fc-48db-8bfa-7d93df747c0f},0,Alfalfa Hay,M30 S 26 E,0.0,0.0,Bearing,2023,5,184.0,0.0,0.0,0.0,920.0,920.0,91705.6,-90785.6,0.01,0.0003,M30 S 26 E,M30S  26E,0.01,0,7942.45126205,3942942.5825,0.9,1,"POLYGON ((845507.5509256525 3917367.6921339463, 847127.7026840548 3917429.6192244324, 847185.8774099711 3915810.553823252, 846551.0675764679 3915787.35119866, 845568.7496952058 3915749.331667909, 845524.8897278865 3916886.6263323575, 845519.764512813 3917003.656552307, 845507.5509256525 3917367.6921339463))",POINT (846347.2044146751 3916589.823309632),,,
555,M,30S,28E,5,91333.84204,-296097.99637,35.34765,-118.99418,M 30S 28E 05,M30S  28E,3855552.94141,7858.54604209,{eb8a613e-5774-4fa2-b211-118f5dd67e63},0,Alfalfa Hay,M30 S 28 E,0.0,0.0,Bearing,2023,5,187.0,0.0,0.0,0.0,1870.0,1870.0,91394.1,-89524.1,0.0205,0.0006,M30 S 28 E,M30S  28E,0.0205,0,7858.54604209,3855552.94317,2.2675,8,"POLYGON ((864857.74125679 3919703.631439514, 864915.2463044673 3918096.4073379133, 863504.6134060333 3918040.415250762, 863316.9197280197 3918033.0223616734, 863255.68200434 3919630.948998743, 863440.2307504758 3919635.8729202882, 864857.74125679 3919703.631439514))",POINT (864087.3952421013 3918865.510745147),,,
556,M,30S,28E,1,97785.68953,-295997.06662,35.34792,-118.92312,M 30S 28E 01,M30S  28E,3920994.03125,7920.87773469,{1da4640d-e76b-4aa2-92c8-66c60371900c},0,Alfalfa Hay,M30 S 28 E,0.0,0.0,Bearing,2023,5,187.0,0.0,0.0,0.0,1870.0,1870.0,91394.1,-89524.1,0.0205,0.0006,M30 S 28 E,M30S  28E,0.0205,0,7920.87773469,3920994.03498,2.75,14,"POLYGON ((869770.8677456893 3918314.8622067524, 869707.7243885046 3919925.0824305713, 871325.1002676035 3920007.4700100725, 871385.326159697 3918394.0092730713, 869770.8677456893 3918314.8622067524))",POINT (870547.503033226 3919160.62121249),,,
557,M,32S,29E,2,106215.75972,-315267.51198,35.17351,-118.83291,M 32S 29E 02,M32S  29E,3985195.48438,7986.1705125,{67918603-5534-4b4a-8859-017a7b01c7d2},0,Alfalfa Hay,M32 S 29 E,0.0,0.0,Bearing,2023,8,620.0,0.0,0.0,0.0,961.2,961.2,309008.0,-308046.8,0.0031,0.0001,M32 S 29 E,M32S  29E,0.0031,0,7986.1705125,3985195.4876,0.933333333333,3,"POLYGON ((880439.3005422298 3899386.749986952, 878777.1576703654 3899302.377676688, 878697.5026479764 3900905.024492729, 880354.622532268 3900986.3620289573, 880439.3005422298 3899386.749986952))",POINT (879566.9272967295 3900144.7012874573),,,
