,Unnamed: 0,index,operator_name,physical_street,physical_city,physical_county,physical_zip,operator_phone,date_placed_in_operation,basin_plan_designation,assessor_parcels,milk_cows_open_confinement,milk_cows_under_roof,milk_cows_max_number,milk_cows_avg_number,dry_cows_open_confinement,dry_cows_under_roof,dry_cows_max_number,dry_cows_avg_number,bred_heifers_open_confinement,bred_heifers_under_roof,bred_heifers_max_number,bred_heifers_avg_number,heifers_7_14_mo_open_confinement,heifers_7_14_mo_under_roof,heifers_7_14_mo_max_number,heifers_7_14_mo_avg_number,calves_4_6_mo_open_confinement,calves_4_6_mo_under_roof,calves_4_6_mo_max_number,calves_4_6_mo_avg_number,calves_0_3_mo_open_confinement,calves_0_3_mo_under_roof,calves_0_3_mo_max_number,calves_0_3_mo_avg_number,predominant_breed,avg_milk_production_lbs_per_cow_per_day,total_animals,total_manure_excreted_tons_per_period,nitrogen_from_manure_lbs,nitrogen_after_ammonia_losses_lbs,phosphorus_from_manure_lbs,potassium_from_manure_lbs,salt_from_manure_lbs,process_wastewater_generated_gal,process_wastewater_applied_gal,fresh_water_imported_gal,fresh_water_exported_gal,address,latitude,longitude
273,450,450,Hath Dairy,508 W Roosevelt RD,El Nido,Merced,95317,(209) 385-9863,01/01/1930,San Joaquin River Basin,"X074-X110-X011-XXXX, X074-X110-X012-XXXX, X074-X110-X049-XXXX",145.0,0.0,150.0,145.0,0.0,0.0,0.0,0.0,130.0,375.0,515.0,505.0,58.0,0.0,60.0,58.0,385.0,0.0,400.0,385.0,315.0,0.0,320.0,315.0,Holstein,85.0,1408.0,22015.84,265414.98,185790.49,43973.23,101688.93,251116.35,29585250.0,29585250.0,0.0,0.0,"508 W Roosevelt RD, El Nido, CA 95317",37.14363,-120.50131
274,451,451,Willem Postma Dairy #2,3250 Santa Fe AVE,Modesto,Stanislaus,95357,(209) 551-2930,07/01/2006,San Joaquin River Basin,X014-X014-X006-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,50.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,75.0,400.0,10496.75,137220.96,96054.67,23275.42,77917.69,188340.0,6357700.0,5635000.0,0.0,722700.0,"3250 Santa Fe AVE, Modesto, CA 95357",37.68366,-120.91733
275,452,452,Lemos Jerseys,5712 N Hickman RD,Denair,Stanislaus,95316,(209) 485-5105,06/01/1990,San Joaquin River Basin,X019-X041-X020-XXXX,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,520.0,520.0,520.0,0.0,60.0,60.0,60.0,0.0,50.0,50.0,50.0,125.0,0.0,125.0,125.0,Jersey,60.0,805.0,15449.76,196530.96,137571.67,32493.89,96168.4,258639.0,8280000.0,8280000.0,0.0,0.0,"5712 N Hickman RD, Denair, CA 95316",37.54538,-120.75539
276,456,456,Live Oak Dairy F,13310 W Eagle Field RD,Firebaugh,Merced,93622,(209) 495-8821,01/01/1973,San Joaquin River Basin,"X090-X140-X024-XXXX, X090-X140-X025-XXXX, X090-X140-X026-XXXX, X090-X360-X003-XXXX",253.0,0.0,253.0,253.0,335.0,0.0,335.0,335.0,0.0,1800.0,1800.0,1800.0,0.0,190.0,198.0,198.0,793.0,0.0,793.0,793.0,708.0,0.0,708.0,708.0,Holstein,71.0,4087.0,66114.28,815072.91,570551.04,133708.58,345899.21,893060.1,113310000.0,113310000.0,0.0,0.0,"13310 W Eagle Field RD, Firebaugh, CA 93622",36.89471,-120.73202
277,459,459,R & S Dairy,24065 E Arthur RD,Escalon,San Joaquin,95320,(209) 652-4989,01/01/1970,San Joaquin River Basin,X229-X070-XX10-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,295.0,0.0,295.0,295.0,200.0,0.0,200.0,200.0,,78.0,1095.0,20935.08,255568.97,178898.28,43370.7,118059.14,282510.0,14364000.0,14364000.0,0.0,0.0,"24065 E Arthur RD, Escalon, CA 95320",37.81542,-121.01057
278,460,460,TH Mello & Sons Dairy #1,9390 Harvey RD,Galt,Sacramento,95632,(209) 744-8530,03/01/1962,Sacramento River Basin,X148-X120-X020-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,729.0,729.0,0.0,109.0,109.0,109.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,Holstein,79.0,858.0,21289.41,276350.18,193445.13,46189.2,143920.8,368314.2,3400000.0,3400000.0,0.0,0.0,"9390 Harvey RD, Galt, CA 95632",38.25266,-121.35312
279,461,461,Hillside Farms (Silveira Dairy),3719 County Rd. C,Orland,Glenn,95963,(530) 865-1337,01/01/1985,Sacramento River Basin,0024-0002-0007-0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,300.0,0.0,300.0,300.0,Other,1.0,800.0,7313.69,69680.0,48776.0,11792.0,70000.0,0.0,8250000.0,8250000.0,0.0,0.0,"3719 County Rd. C, Orland, CA 95963",39.68553,-122.27268
280,462,462,Judith Pond Property,10300 Dillard RD,Wilton,Sacramento,95693,(916) 682-7687,01/01/1970,Sacramento River Basin,X134-X230-X020-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jersey-Holstein Cross,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,6720000.0,6720000.0,0.0,0.0,"10300 Dillard RD, Wilton, CA 95693",38.38308,-121.28814
281,463,463,Brum de Visser Dairy,4500 Albers Rd. RD,Oakdale,Stanislaus,95361,(209) 847-0468,04/01/1961,San Joaquin River Basin,X014-X009-X003-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,,0.0,0.0,0.0,"4500 Albers Rd. RD, Oakdale, CA 95361",37.70288,-120.84601
282,464,464,Fagundes Bros. Dairy #1,2510 Turlock RD,Snelling,Merced,95369,(209) 383-6046,01/01/1955,San Joaquin River Basin,X042-X200-X047-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.0,0.0,1292.0,1292.0,138.0,0.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,61.0,1430.0,33812.69,440653.39,308457.37,73400.6,239790.32,640071.3,30437240.0,30437240.0,0.0,0.0,"2510 Turlock RD, Snelling, CA 95369",37.49184,-120.53114
283,466,466,Clauss Dairy Farms,21670 W Bloss AVE,Hilmar,Merced,95324,(209) 667-4582,01/01/1950,San Joaquin River Basin,"X045-X170-X013-XXXX, X045-X170-X017-XXXX, X045-X170-X023-XXXX",607.0,0.0,607.0,607.0,0.0,692.0,692.0,692.0,0.0,2133.0,2133.0,2133.0,0.0,319.0,319.0,319.0,0.0,125.0,125.0,125.0,0.0,32.0,32.0,32.0,,51.0,3908.0,60076.7,792674.39,554872.07,124572.7,381862.94,1077677.1,39274015.0,37200015.0,4811000.0,6885000.0,"21670 W Bloss AVE, Hilmar, CA 95324",37.40488,-120.88071
284,467,467,KISST DAIRY #1,20000 CEDAR AVE,TRACY,San Joaquin,95304,(209) 481-1188,10/01/1992,San Joaquin River Basin,"X213-X190-XX09-XXXX, X213-X190-XX16-XXXX, X213-X190-XX17-XXXX",300.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,70.0,70.0,70.0,900.0,0.0,900.0,900.0,800.0,0.0,800.0,800.0,Holstein,80.0,3070.0,45877.91,540159.7,378111.79,89671.63,198079.23,486946.5,20160000.0,20160000.0,0.0,0.0,"20000 CEDAR AVE, TRACY, CA 95304",37.77813,-121.34758
285,469,469,"California Dairy Farms - Stevinson (Formerly River Rock Ranch, LLC)",22846 Second AVE,Stevinson,Merced,95374,(209) 285-0001,01/01/1955,San Joaquin River Basin,X055-X110-X039-XXXX,0.0,443.0,443.0,368.0,0.0,123.0,123.0,103.0,0.0,1305.0,1305.0,1089.0,0.0,95.0,95.0,79.0,0.0,385.0,385.0,319.0,0.0,0.0,0.0,0.0,Jersey-Holstein Cross,61.0,1958.0,32778.66,418948.39,293263.87,67793.97,202114.29,530921.7,36113700.0,36113700.0,0.0,0.0,"22846 Second AVE, Stevinson, CA 95374",37.33801,-120.90193
286,470,470,Koolhaas Dairy,26805 Dodds RD,Escalon,San Joaquin,95320,(209) 606-3424,01/01/1960,San Joaquin River Basin,"X207-X140-XX06-XXXX, X207-X140-XX07-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,864.0,864.0,0.0,125.0,125.0,125.0,150.0,0.0,150.0,150.0,300.0,0.0,300.0,300.0,Holstein,75.0,1439.0,28957.03,361914.77,253340.34,60513.17,168302.21,435558.15,38070000.0,38070000.0,0.0,0.0,"26805 Dodds RD, Escalon, CA 95320",37.85691,-120.98216
287,472,472,Fagundes Bros. Dairy #4,14877 Cox Ferry Road,Snelling,Merced,95369,(209) 383-6046,01/01/1952,San Joaquin River Basin,"X042-X160-X038-XXXX, X042-X200-X058-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,0.0,838.0,838.0,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,60.0,910.0,21543.97,281329.75,196930.83,46949.93,154979.07,411128.7,,0.0,0.0,0.0,"14877 Cox Ferry Road, Snelling, CA 95369",37.51695,-120.50679
288,473,473,Avlan Family Farms #2,1713 W Fulkerth Rd. RD,Crowslanding,Stanislaus,95313,(123) 000-0000,01/01/1990,San Joaquin River Basin,X022-X032-X004-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,900.0,0.0,0.0,0.0,0.0,Jersey-Holstein Cross,1.0,900.0,7929.95,85410.0,59787.0,14454.0,1.0,0.0,,0.0,0.0,0.0,"1713 W Fulkerth Rd. RD, Crowslanding, CA 95313",37.50955,-121.01956
289,474,474,Van Steyn Dairy #2,13039 Pellandini RD,Galt,Sacramento,95632-8818,(209) 745-1428,01/01/1958,San Joaquin River Basin,"X146-X230-X014-XXXX, X146-X230-X015-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,525.0,525.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,68.0,575.0,14073.58,183588.37,128511.86,30716.61,99852.49,258693.75,7395000.0,7395000.0,0.0,0.0,"13039 Pellandini RD, Galt, CA 95632-8818",38.28164,-121.34953
290,476,476,P&D Dairy South,28399 W Husman RD,Gustine,Merced,95322,(209) 649-4967,01/01/1960,San Joaquin River Basin,X070-X060-X041-XXXX,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,700.0,700.0,Holstein,75.0,850.0,10448.95,117887.86,82521.5,19970.28,29219.13,70627.5,17400000.0,17400000.0,0.0,0.0,"28399 W Husman RD, Gustine, CA 95322",37.15841,-121.00275
291,477,477,Staas Farms Inc.,4501 Virginia Road,Marysville,Yuba,95901,(530) 742-3668,07/01/1974,Sacramento River Basin,0014-0230-0123-0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,,1.0,500.0,5062.53,47450.0,33215.0,8030.0,35000.0,0.0,16200000.0,16200000.0,0.0,0.0,"4501 Virginia Road, Marysville, CA 95901",39.08563,-121.48699
292,478,478,A&C Machado (formerly Ahlem Farms Jerseys),825 Ruble RD,Crows Landing,Stanislaus,95313,(209) 652-4778,01/01/1980,San Joaquin River Basin,"X053-X003-X008-XXXX, X058-X003-X007-XXXX, X058-X004-X012-XXXX, X058-X040-X015-XXXX",153.0,0.0,153.0,153.0,0.0,0.0,0.0,0.0,0.0,1085.0,1085.0,1085.0,0.0,220.0,220.0,220.0,354.0,0.0,354.0,354.0,336.0,0.0,336.0,336.0,Jersey,58.0,2148.0,36105.73,457358.04,320150.63,74864.49,199233.37,561461.25,29520000.0,29520000.0,0.0,0.0,"825 Ruble RD, Crows Landing, CA 95313",37.48604,-121.00541
293,480,480,Castelanelli,401 W. Armstrong RD,Lodi,San Joaquin,95242,(209) 747-7727,05/25/1928,San Joaquin River Basin,"X058-X060-XX32-XXXX, X058-X060-XX35-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,,0.0,0.0,0.0,"401 W. Armstrong RD, Lodi, CA 95242",38.09022,-121.32221
294,481,481,Ed Machado Dairy,5001 Shiloh RD,Modesto,Stanislaus,95358,(209) 599-2565,01/01/1985,San Joaquin River Basin,"X017-X066-X007-XXXX, X017-X066-X008-XXXX",0.0,0.0,0.0,0.0,350.0,0.0,350.0,350.0,0.0,320.0,320.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,72.0,670.0,9497.67,126188.69,88332.08,19614.2,61703.43,150672.0,18360000.0,18360000.0,0.0,0.0,"5001 Shiloh RD, Modesto, CA 95358",37.56559,-121.14291
295,484,484,Double Cross #6 (Formerly Larry B. Peterson Dairy),21189 American AVE,Hilmar,Merced,95324,(209) 668-0867,01/01/1950,San Joaquin River Basin,X045-X170-X019-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.0,1119.0,1119.0,210.0,0.0,210.0,210.0,339.0,0.0,339.0,339.0,0.0,0.0,0.0,0.0,Holstein,73.0,1668.0,35865.9,450937.61,315656.33,74984.8,216504.37,575170.65,29952000.0,27423000.0,0.0,2529000.0,"21189 American AVE, Hilmar, CA 95324",37.40964,-120.87163
296,486,486,Live Oak Dairy c,25719 Hale RD,Newman,Stanislaus,95360,(209) 495-8821,01/01/1950,San Joaquin River Basin,X026-X014-X071-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0,0.0,75.0,75.0,75.0,500.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,Jersey,50.0,1175.0,19750.41,243952.04,170766.43,40517.71,107021.54,299756.25,49152000.0,49152000.0,0.0,0.0,"25719 Hale RD, Newman, CA 95360",37.34645,-121.05362
297,487,487,J-S Jimenez Dairy,3928 W Linwood AVE,Turlock,Stanislaus,95380,(209) 656-0316,06/01/2007,San Joaquin River Basin,X044-X013-X005-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,188.0,188.0,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,68.0,232.0,5420.95,70504.5,49353.15,11628.11,35756.7,98637.6,,0.0,0.0,0.0,"3928 W Linwood AVE, Turlock, CA 95380",37.47629,-120.89339
298,488,488,Manuel Vieira Jr. Dairy,5843 N Utah RD,Merced,Merced,95348,(209) 564-8154,01/01/1947,San Joaquin River Basin,X052-X023-X090-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,35.0,30.0,20.0,0.0,25.0,20.0,Holstein,1.0,50.0,489.83,4745.0,3321.5,803.0,1.0,0.0,,0.0,0.0,0.0,"5843 N Utah RD, Merced, CA 95348",37.37279,-120.4981
299,489,489,Dewit Dairy,6610 E Collier RD,Acampo,San Joaquin,95220,(209) 423-3783,06/01/1970,San Joaquin River Basin,"X005-X250-XX04-XXXX, X005-X250-XX57-XXXX",0.0,210.0,210.0,210.0,0.0,200.0,200.0,200.0,0.0,1400.0,1400.0,1400.0,0.0,120.0,120.0,120.0,375.0,0.0,375.0,375.0,0.0,295.0,295.0,295.0,Holstein,75.0,2600.0,46626.74,586707.36,410695.15,96596.52,272711.92,686784.0,24750000.0,24750000.0,0.0,0.0,"6610 E Collier RD, Acampo, CA 95220",38.21635,-121.23819
300,491,491,Crane Dairy LLC,20633 W Crane AVE,Hilmar,Merced,95324,(209) 667-4868,01/01/1967,San Joaquin River Basin,X045-X230-X039-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,420.0,420.0,Jersey,1.0,420.0,3838.61,39858.0,27900.6,6745.2,1.0,0.0,,0.0,0.0,0.0,"20633 W Crane AVE, Hilmar, CA 95324",37.38242,-120.86202
301,493,493,Albert Mendes Dairy,1100 Ruble RD,Crows Landing,Stanislaus,95313,(209) 632-0350,01/01/1926,San Joaquin River Basin,X058-X003-X014-XXXX,300.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,1400.0,1400.0,1400.0,300.0,0.0,300.0,300.0,200.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,Holstein,68.0,2200.0,42969.68,554295.65,388006.96,90222.01,266273.32,728175.0,41382683.0,41382683.0,0.0,0.0,"1100 Ruble RD, Crows Landing, CA 95313",37.4859,-121.02987
302,494,494,Peder Hoy Dairy,6042 California AVE,Modesto,Stanislaus,95358,(209) 526-4472,01/01/1946,San Joaquin River Basin,"X017-X004-X001-XXXX, X017-X005-X015-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,,0.0,0.0,0.0,"6042 California AVE, Modesto, CA 95358",37.62095,-121.10721
303,495,495,Live Oak Dairy G,730 Bystrum RD,Turlock,Stanislaus,95380,(209) 495-8821,01/01/1950,San Joaquin River Basin,"0057-0025-0012-0000, X022-X038-X009-XXXX, X045-X030-X018-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1230.0,1200.0,150.0,0.0,150.0,150.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,Jersey,50.0,1450.0,30815.31,402494.08,281745.86,66581.42,214043.07,599512.5,11115000.0,11115000.0,0.0,0.0,"730 Bystrum RD, Turlock, CA 95380",37.49989,-120.98363
304,496,496,T& c Louters Dairy,921 W Sandy Mush RD,Merced,Merced,95341,(209) 726-3636,01/01/1992,San Joaquin River Basin,X074-X009-X006-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,650.0,600.0,100.0,0.0,100.0,100.0,85.0,0.0,85.0,85.0,150.0,0.0,150.0,150.0,Holstein,75.0,935.0,19599.9,246382.94,172468.06,41096.24,116876.54,305505.0,10462500.0,10462500.0,0.0,0.0,"921 W Sandy Mush RD, Merced, CA 95341",37.18561,-120.50839
305,497,497,River Oak Dairy,29770 E Highway 4,Farmington,San Joaquin,95230,(209) 324-1241,05/01/1982,San Joaquin River Basin,X187-X370-XX10-XXXX,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,200.0,0.0,200.0,200.0,300.0,0.0,300.0,300.0,500.0,0.0,500.0,500.0,Other,72.0,2600.0,49831.73,625203.53,437642.47,104040.54,289234.84,752265.0,17305000.0,17305000.0,0.0,0.0,"29770 E Highway 4, Farmington, CA 95230",37.92352,-120.94912
306,499,499,Jordao Dairy,6025 S Central AVE,Turlock,Stanislaus,95380,(209) 656-8438,04/01/2007,San Joaquin River Basin,"X045-X030-X013-XXXX, X045-X030-X022-XXXX, X057-X004-X013-XXXX, X057-X004-X014-XXXX",173.0,0.0,173.0,173.0,152.0,0.0,152.0,152.0,0.0,873.0,873.0,873.0,0.0,88.0,88.0,88.0,252.0,0.0,252.0,252.0,398.0,0.0,398.0,398.0,Holstein,73.0,1936.0,31304.73,391158.08,273810.66,64039.29,168908.24,431287.65,11727102.0,11727102.0,0.0,0.0,"6025 S Central AVE, Turlock, CA 95380",37.43594,-120.96304
307,500,500,G & H Dairy,16996 Sexton RD,Escalon,San Joaquin,95320,(209) 838-8685,01/01/1950,San Joaquin River Basin,X229-X030-XX45-XXXX,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,1950.0,1950.0,1950.0,0.0,470.0,470.0,470.0,0.0,100.0,100.0,100.0,350.0,0.0,350.0,350.0,Jersey,68.0,3270.0,61405.82,796926.8,557848.76,129611.11,370880.69,1026234.0,29232000.0,29232000.0,0.0,0.0,"16996 Sexton RD, Escalon, CA 95320",37.80804,-121.03163
308,505,505,Wendell Trinkler Jr. Dairy,1001 W Monte Vista RD,Ceres,Stanislaus,95307,(209) 537-9883,01/01/1940,San Joaquin River Basin,X022-X008-X016-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,450.0,350.0,50.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jersey,55.0,400.0,9018.38,118452.12,82916.48,19595.48,63578.98,176295.0,23961289.0,23961289.0,0.0,0.0,"1001 W Monte Vista RD, Ceres, CA 95307",37.52399,-121.00807
309,506,506,,843 Helena AVE,Waterford,Stanislaus,95386,(209) 595-6858,01/01/1950,San Joaquin River Basin,X015-X003-X019-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,425.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,75.0,318.0,8344.92,109090.66,76363.46,18503.96,61944.56,149730.3,2268000.0,2268000.0,0.0,0.0,"843 Helena AVE, Waterford, CA 95386",37.65664,-120.79646
310,508,508,Borges Dairy LLC (former John & Teresa Borges Dairy),25834 Kasson RD,Tracy,San Joaquin,95304,(209) 652-1126,01/01/1938,San Joaquin River Basin,X239-X150-XX01-XXXX,50.0,0.0,60.0,50.0,45.0,0.0,50.0,45.0,0.0,400.0,420.0,400.0,58.0,0.0,60.0,58.0,115.0,0.0,120.0,115.0,120.0,0.0,125.0,120.0,Holstein,65.0,788.0,13769.54,168824.12,118176.88,27661.45,75289.69,201677.1,9886764.0,9886764.0,0.0,0.0,"25834 Kasson RD, Tracy, CA 95304",37.72201,-121.32216
311,509,509,J&M Dairy,11910 Bruceville RD,Elk Grove,Sacramento,95757,(916) 683-8056,04/13/1992,Sacramento River Basin,X132-X240-X028-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0,0.0,60.0,60.0,60.0,65.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,Holstein,61.0,425.0,8976.83,113589.49,79512.64,18760.86,55678.87,155052.0,7965000.0,7965000.0,0.0,0.0,"11910 Bruceville RD, Elk Grove, CA 95757",38.32313,-121.41949
312,512,512,Pinnacle Dairy L.P.,724 Ruble RD,Crows Landing,Stanislaus,95313,(209) 495-7398,01/01/1958,San Joaquin River Basin,X058-X005-X014-XXXX,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1240.0,1240.0,1240.0,200.0,0.0,200.0,200.0,400.0,0.0,400.0,400.0,400.0,0.0,400.0,400.0,Jersey,55.0,2340.0,39633.67,504860.37,353402.26,83183.97,225251.24,629844.0,33660000.0,26040000.0,0.0,7620000.0,"724 Ruble RD, Crows Landing, CA 95313",37.48134,-121.0019
313,515,515,Silveira Jerstein Dairy,4628 County Road P,Orland,Glenn,95963,(530) 624-6423,01/01/1970,Sacramento River Basin,0044-0330-0001-0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,80.0,10.0,0.0,10.0,10.0,15.0,0.0,15.0,15.0,15.0,0.0,15.0,15.0,Jersey-Holstein Cross,52.0,120.0,2301.74,29292.79,20504.95,4858.64,14374.66,39967.5,172800.0,172800.0,0.0,0.0,"4628 County Road P, Orland, CA 95963",39.76586,-122.13857
314,516,516,Couto Dairy,1980 County Road QQ,Willows,Glenn,95988,(530) 570-9430,03/15/1963,Sacramento River Basin,"0016-0190-0006-0000, 0019-0181-0001-0009, 0019-0194-0001-0009",30.0,0.0,35.0,30.0,35.0,0.0,40.0,35.0,0.0,330.0,340.0,330.0,35.0,0.0,40.0,35.0,50.0,0.0,55.0,50.0,40.0,0.0,45.0,40.0,Holstein,56.0,520.0,9499.96,121836.23,85285.36,19956.6,60162.7,163428.75,6350000.0,1350000.0,0.0,5000000.0,"1980 County Road QQ, Willows, CA 95988",39.5366,-122.11909
315,517,517,6-X Dairy,9848 Milnes RD,Modesto,Stanislaus,95357,(209) 595-6858,01/01/1990,San Joaquin River Basin,X015-X003-X016-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,1650.0,1650.0,0.0,225.0,225.0,225.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,Other,70.0,1885.0,45624.9,595388.66,416772.06,99264.28,315990.22,828641.25,20763000.0,20763000.0,0.0,0.0,"9848 Milnes RD, Modesto, CA 95357",37.676,-120.81654
316,518,518,Pires Dairy Farms #2 ( Formerly Jones Farms),1511 Van Clief RD,Stevinson,Merced,95374,(209) 652-3530,05/01/1994,San Joaquin River Basin,X055-X235-X002-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,690.0,672.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,360.0,0.0,200.0,200.0,200.0,Holstein,84.0,1232.0,24173.11,292955.63,205068.94,49802.72,134875.26,316411.2,19993456.0,19993456.0,0.0,0.0,"1511 Van Clief RD, Stevinson, CA 95374",37.30979,-120.83336
317,520,520,Crane Villa Dairy,6624 Crane RD,Oakdale,Stanislaus,95361,(209) 845-2144,01/01/1976,San Joaquin River Basin,"X063-X027-X008-XXXX, X063-X027-X009-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,600.0,600.0,100.0,0.0,100.0,100.0,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,Other,70.0,775.0,17583.5,226595.56,158616.89,37680.2,114905.54,305505.0,10461000.0,10461000.0,0.0,0.0,"6624 Crane RD, Oakdale, CA 95361",37.73465,-120.87999
318,521,521,Duarte Acres Holsteins,8413 Faith Home RD,Ceres,Stanislaus,95307,(209) 678-1151,01/01/1958,San Joaquin River Basin,X022-X018-X005-X000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,65.0,0.0,60.0,65.0,60.0,Holstein,1.0,125.0,1308.34,11862.5,8303.75,2007.5,1.0,0.0,9300000.0,9300000.0,0.0,0.0,"8413 Faith Home RD, Ceres, CA 95307",37.51659,-120.92376
319,525,525,Pimentel Dairy,11391 Franklin BLVD,Elk Grove,Sacramento,95757,(123) 000-0000,07/03/1953,Sacramento River Basin,X132-X251-X007-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,350.0,0.0,30.0,30.0,30.0,100.0,0.0,100.0,100.0,80.0,0.0,80.0,80.0,Holstein,62.0,560.0,10884.69,135643.55,94950.49,22695.74,65188.63,171696.0,19152000.0,19152000.0,0.0,0.0,"11391 Franklin BLVD, Elk Grove, CA 95757",38.34691,-121.44178
